timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1577622387927,15,HTTP Request,200,OK,Thread Group 1-6,text,true,,217,139,18,18,http://localhost:8000/cached/?Cluster=27.0,15,0,0
1577622388276,18,HTTP Request,200,OK,Thread Group 1-19,text,true,,217,139,19,19,http://localhost:8000/cached/?Cluster=27.0,18,0,0
1577622388296,15,HTTP Request,200,OK,Thread Group 1-19,text,true,,217,139,19,19,http://localhost:8000/cached/?Cluster=27.0,15,0,0
1577622388311,16,HTTP Request,200,OK,Thread Group 1-19,text,true,,217,139,19,19,http://localhost:8000/cached/?Cluster=27.0,16,0,0
1577622385320,3016,HTTP Request,200,OK,Thread Group 1-1,text,true,,217,139,19,19,http://localhost:8000/cached/?Cluster=27.0,3016,0,1
1577622388336,17,HTTP Request,200,OK,Thread Group 1-1,text,true,,217,139,19,19,http://localhost:8000/cached/?Cluster=27.0,17,0,1
1577622388353,17,HTTP Request,200,OK,Thread Group 1-1,text,true,,217,139,19,19,http://localhost:8000/cached/?Cluster=27.0,17,0,0
1577622385367,3006,HTTP Request,200,OK,Thread Group 1-13,text,true,,217,139,19,19,http://localhost:8000/cached/?Cluster=27.0,3006,0,0
1577622388370,15,HTTP Request,200,OK,Thread Group 1-1,text,true,,217,139,19,19,http://localhost:8000/cached/?Cluster=27.0,15,0,0
1577622388386,15,HTTP Request,200,OK,Thread Group 1-1,text,true,,217,139,19,19,http://localhost:8000/cached/?Cluster=27.0,15,0,0
1577622385393,3014,HTTP Request,200,OK,Thread Group 1-7,text,true,,217,139,19,19,http://localhost:8000/cached/?Cluster=27.0,3014,0,0
1577622388402,15,HTTP Request,200,OK,Thread Group 1-1,text,true,,217,139,19,19,http://localhost:8000/cached/?Cluster=27.0,15,0,0
1577622388407,17,HTTP Request,200,OK,Thread Group 1-7,text,true,,217,139,19,19,http://localhost:8000/cached/?Cluster=27.0,17,0,0
1577622388424,17,HTTP Request,200,OK,Thread Group 1-7,text,true,,217,139,19,19,http://localhost:8000/cached/?Cluster=27.0,17,0,0
1577622388441,17,HTTP Request,200,OK,Thread Group 1-7,text,true,,217,139,19,19,http://localhost:8000/cached/?Cluster=27.0,17,0,0
1577622388458,15,HTTP Request,200,OK,Thread Group 1-7,text,true,,217,139,19,19,http://localhost:8000/cached/?Cluster=27.0,15,0,0
1577622388776,18,HTTP Request,200,OK,Thread Group 1-20,text,true,,217,139,20,20,http://localhost:8000/cached/?Cluster=27.0,18,0,1
1577622388794,16,HTTP Request,200,OK,Thread Group 1-20,text,true,,217,139,20,20,http://localhost:8000/cached/?Cluster=27.0,16,0,0
1577622388810,8,HTTP Request,200,OK,Thread Group 1-20,text,true,,217,139,20,20,http://localhost:8000/cached/?Cluster=27.0,8,0,0
1577622385821,3015,HTTP Request,200,OK,Thread Group 1-14,text,true,,217,139,20,20,http://localhost:8000/cached/?Cluster=27.0,3015,0,0
1577622388836,17,HTTP Request,200,OK,Thread Group 1-14,text,true,,217,139,20,20,http://localhost:8000/cached/?Cluster=27.0,17,0,0
1577622388853,17,HTTP Request,200,OK,Thread Group 1-14,text,true,,217,139,20,20,http://localhost:8000/cached/?Cluster=27.0,17,0,0
